id,full_text,source
762735152002899969,Want every product in my @KylieCosmetics Birthday Collection? Contest details on my app now! https://t.co/WqVKtIiiNQ,Buffer
762688257196908544,RT @itsmmmary: They're so beautiful 😍😍 loving the mini mattes!! Best COSMETICS brand ever! @KylieJenner @kyliecosmetics https://t.co/AI1wCv…,Twitter for iPhone
762686955167502337,RT @Cmarie121_: @KylieJenner @kyliecosmetics In love 😍 your packaging is amazing 😍💛💛💛💛 https://t.co/xW5bpViI59,Twitter for iPhone
762474121628221445,RT @maartinaxo: Happy #NationalFriendshipDay 😍👭 @KylieJenner @jordynwoods https://t.co/CJ8Nw9HOkh,Twitter for iPhone
762464517146054656,RT @puppyboyfriend: A look into my future https://t.co/DKmsoEBUwJ,Twitter for iPhone
762436812732194816,Lol if u can never decide on ur nail color like me .. U know what I'm going through,Twitter for iPhone
762436725658361861,Or do I try teyanas nails?! https://t.co/J8gWMy8O4f,Twitter for iPhone
762433347238756352,What color matte nails should I do my bday? Refer to my photo in my previous tweet!,Twitter for iPhone
762432968736378880,I need help choosing my birthday nails 😩 which one? I'm making it matte https://t.co/xvmSjG21bT,Twitter for iPhone
762401611440230400,RT @Laur3nH4: @kyliecosmetics @KylieJenner been wearing this everyday since I got it! https://t.co/gW7wtn7F3Z,Twitter for iPhone
762341604086599680,Birthday Collection available again tomorrow at 2pm pst! @kyliecosmetics https://t.co/sgjm32CSlv,Twitter for iPhone
762012356524150784,😜 https://t.co/dW92af95Dq,Twitter for iPhone
762010533629276160,Well ur boring baby  https://t.co/ZEFx95EwPc,Twitter for iPhone
761722144594141184,RT @HannahTirbooman: The colour of Leo is even better in person 😍🙌🏽❤️ @KylieJenner @kyliecosmetics https://t.co/X2WnRxgCDh,Twitter for iPhone
761721127328546816,RT @ilaurenfaulkner: Congrats to @KylieJenner on getting 70 mill on insta 😳 that's insane!!👏🏼🎉👑,Twitter for iPhone
761719526035640320,"RT @chelsea0mg: I love my matte minis, I wore exposed today 😍😍😍 @kyliejenner https://t.co/7OYndL1O2k",Twitter for iPhone
761719430355103744,RT @kathyyruizz: @KylieJenner Can't believe how beautiful the packaging and product is❤️ Better in person😍 #KYLIECOSMETICS https://t.co/YWE…,Twitter for iPhone
761667407962185729,Omg amazing  https://t.co/rBzgNjzbq8,Twitter for iPhone
761661540386734080,How amazing is the gloss !!  https://t.co/emtDqmoM12,Twitter for iPhone
761658963687452672,RT @Jwilliams_41: So in love!!!! Poppin and KoKo glosses! @KylieJenner #kyliecosmetics https://t.co/9PGzE6oJPE,Twitter for iPhone
761651002550415360,How well do you know me? Take this quiz on my app to find out https://t.co/g5KIvD0p9a,Buffer
761643208895926272,I love this look! Can't wait for kyshadows to come back  https://t.co/Gxe0nXECnc,Twitter for iPhone
761642864249937920,Maliboo looks bomb on u 😍 https://t.co/K4b79wLrwL,Twitter for iPhone
761642599585239041,RT @tyIerscposey: @KylieJenner This is the most beautiful palettes box in the world! you are so creative!! This is the first of many💄👀 http…,Twitter for iPhone
761642543280893952,RT @NatalieRusso14: This is such a beautiful palette omg @KylieJenner @kyliecosmetics 😄 https://t.co/QyMswO8njA,Twitter for iPhone
761642467569434624,RT @gchianca_: look what came in the mail today😊😊 @KylieJenner https://t.co/5EZfgixLSS,Twitter for iPhone
761639520722792448,RT @LaurenJauregui: Ngl Dolce K by @kyliecosmetics is my favorite color rn I wear it every day no lie I luv it https://t.co/LS8NIsRJ6I,Twitter for iPhone
761638155804024833,Kristen is so bomb  https://t.co/yHHVUQJw14,Twitter for iPhone
761629870652657664,"RT @LilsAndazola: Thanks for naming the lipgloss I ordered poppin so now when I wear it I can actually say ""my lip gloss is poppin"" @KylieJ…",Twitter for iPhone
761629827208060928,Ginger is everything  https://t.co/T9eY9IY93e,Twitter for iPhone
761629306648801280,RT @milenniumbaby: Thank you @kyliecosmetics for sorting my package out!! @KylieJenner got back to me straight away and sorted it out THANK…,Twitter for iPhone
761629259026735104,Looks so good!!!! https://t.co/OUg2pnUsvp,Twitter for iPhone
761629187941597184,RT @misscheeks04: When your birthday collection purchase ships in less than 24 hours after buying it @KylieJenner @kyliecosmetics 🤗🤗 https:…,Twitter for iPhone
761629056001380352,RT @sarasativaa: Come thru @KylieJenner. Got Leo a day before it was supposed to arrive 😻 Literally in LOVE @kyliecosmetics https://t.co/6J…,Twitter for iPhone
761621156621201408,RT @Shelbyluvsyou96: @KylieJenner @kyliecosmetics okay so Leo is perfect 😍😍 https://t.co/iXbZC08BkB,Twitter for iPhone
761620993647325184,RT @AlyssaMesixo: @KylieJenner My mom is also excited 😊❤️ https://t.co/JmUbM6xmAO,Twitter for iPhone
761617422180757504,RT @AlyssaMesixo: @kyliecosmetics @KylieJenner Look what came in!! So excited to use this color! I've been waiting for a maroon 😍 https://t…,Twitter for iPhone
761484932447207424,Whaaaaat ! https://t.co/wm5brqcLg6,Twitter for iPhone
761484495040094208,Cheese ?!!! I must try https://t.co/wBFhZFxAwY,Twitter for iPhone
761484275283730432,I want to know what u guys put in ur ramen noodles !!,Twitter for iPhone
761484216248872962,Can we talk about my ramen noodle snapchat ?!,Twitter for iPhone
761480212462776325,Yes this Monday!!!  https://t.co/oxfjRaCrqd,Twitter for iPhone
761479690280243200,"https://t.co/bDaiohhXCV Poppin, Lord, &amp; Makeup Bags available 💋💋💋",Twitter for iPhone
761435916950876162,RT @_ks22: @KylieJenner What a time to be alive &gt;&gt;&gt;&gt; #KyShadow &amp; limited edition makeup bag 😻 @kyliecosmetics 👏🏼 xo https://t.co/imQcRpqMXd,Twitter for iPhone
761435569817661440,RT @ChristenDanae: Got my #KyShadow Bronze Palette today! 😍 Just look at these shades! thank you @KylieJenner @kyliecosmetics https://t.co/…,Twitter for iPhone
761431078875766784,😊 https://t.co/yIwenrCHjr,Twitter for iPhone
761422895901843456,You mean the followers? Yeah and mine says 70.1 ... I swear Instagram followers are rigged 😒 https://t.co/UXFKD5k1Ou,Twitter for iPhone
761408103686418432,Yay!! #kinginwithtyga airs @ 11pm on the west coast on MTV! So proud of you @Tyga,Twitter for iPhone
761347093147426817,Love this !!! https://t.co/333iebo8FJ,Twitter for iPhone
761345146487123969,RT @kyliemoms: The freckles of Kylie is so adorable 💜 @KylieJenner https://t.co/VwNFKuU8br,Twitter for iPhone
761345002572095488,RT @MelindaPaolinii: Wasn't able to get it as the bundle but was able to get everything in the collection 💖💄 @kyliecosmetics @KylieJenner h…,Twitter for iPhone
761342709499965440,RT @kyliecosmetics: #tb to the first time I ever tried on LEO with no makeup just lashes! I fell in love! https://t.co/nTR7knU3yE,Twitter for iPhone
761293567520231424,It will!! https://t.co/nCFyHCRJje,Twitter for iPhone
761293435600941057,RT @EveOvermark: @KylieJenner I'm legit crying! Thank you sooo much @kyliecosmetics 💕💕😍👑👑 https://t.co/4QiM1YdvAF,Twitter for iPhone
761283194561757184,U guys wanna know a tip? If the website isn't opening right at 1pm.. Try re-typing in the link or googling Kylie Cosmetics &amp; clicking link,Twitter for iPhone
761264416306311168,RT @derpy_mashton: Look what came today!! @KylieJenner Poppin is so pretty 😍😘💗 https://t.co/BkI7TyYrYO,Twitter for iPhone
761264065238839297,RT @sconnellx: @KylieJenner less than 2 hours till the restock got me like https://t.co/dOrjRw9Z0r,Twitter for iPhone
761264024734564352,RT @8Tonikaa: Getting super excited !!!!!! OMG OMG OMG the count down is ganna start to get real!❤️💕 @kyliecosmetics @KylieJenner https://t…,Twitter for iPhone
761263979242983424,RT @NicoleLuvsYou95: @kyliecosmetics it's perfect 😍 happy early birthday @KylieJenner ❤️ https://t.co/X5Kj2CzIZN,Twitter for iPhone
761007236483129344,Who's excited for the birthday collection restock tomorrow at 1pm pst 😊????,Twitter for iPhone
760987464169246720,RT @misscheeks04: Me when you realize all the hype about @KylieJenner kyshadow palette is true! Can't wait for the relaunch https://t.co/tG…,Twitter for iPhone
760980600270356480,Car **,Twitter for iPhone
760980248846446592,omg no!!! It was just my mom. My moms cars. I rushed to the scene to be by her side becuz she was alone.  https://t.co/9TmyTQdaDp,Twitter for iPhone
760963243820986368,Yes 😢 my mommy  https://t.co/FFBoLgm1wq,Twitter for iPhone
760962997741170688,Yes! She's okay!  https://t.co/jMtao7eYs7,Twitter for iPhone
760962528562130944,I was not involved in the accident. Everything's ok ❤️ https://t.co/M90OyAza8c,Twitter for iPhone
760958265463218176,RT @maartinaxo: @KylieJenner this baby arrived yesterday and only took 5 days to ship to Australia!! 😍👏🏼👏🏼👏🏼 https://t.co/2obS9kzmww,Twitter for iPhone
760957791179673600,RT @ayeitsadii: Waiting for Kylie's restock on Thursday like... @KylieJenner @kyliecosmetics https://t.co/HlXoLJ7wgd,Twitter for iPhone
760919735240241152,RT @breezybabi7: @KylieJenner  @kyliecosmetics thank you so much for creating such a beautiful neutral palette! So pigmented. https://t.co/…,Twitter for iPhone
760915177919356932,"I signed 10 copies of my @Allure_magazine cover! Contest details on my app, link in bio https://t.co/pbW7wIf8kF",Buffer
760882705915457536,August 12th 🤗 https://t.co/dcvaJazUld,Twitter for iPhone
760710881370116096,This Thursday!!! https://t.co/K7yAO5EvCz,Twitter for iPhone
760620306012659712,Like Back https://t.co/LiHZ00CNGl,Twitter for iPhone
760619712493461504,"So I'm trying out disabling my comments on Instagram because I'm done w people self promoting &amp; the  ""LB""s 😊",Twitter for iPhone
760592815374135296,"Want to learn how to easily line your lips? Watch tutorial on my app, link in bio https://t.co/IHhfLPXKUS https://t.co/qlC2yzm7ZH",Buffer
760248481764085760,RT @Lozcurtis: Even though my heart is broken it's so incredible that @KylieJenner is in the position she's in. No one has done this b4 in…,Twitter for iPhone
760246159365373952,RT @tiffanirasberry: had me &amp; mom both on the website ready to buy @KylieJenner @kyliecosmetics https://t.co/ghUcKGgv1l,Twitter for iPhone
760245767508332544,SOLD OUT!!!!!! CRAZY GUYS!!! be back this Thursday @ 1pm!!!! https://t.co/dRxKT9tJX0,Twitter for iPhone
760241271243874304,RT @ErikaTordsen: Got a few things today but I'll be back for the mini mattes 😈 @kyliecosmetics @KylieJenner https://t.co/MfcH7OVUQG,Twitter for iPhone
760240223758323712,RT @danielle_utting: I got the full bundle! 😇😍😭😊💖💖💋 @KylieJenner @kyliecosmetics https://t.co/JbNU2Uopt8,Twitter for iPhone
760240181525962752,"RT @devabeauty1: Take a bow @KylieJenner you are now ruling with @kyliecosmetics A business woman in your own right! 300,000 shoppers https…",Twitter for iPhone
760240141323476992,RT @NOTHIS1SPATR1CK: I didn't get the @kyliecosmetics @KylieJenner  mini mattes but I did get the  Poppin' gloss :)) https://t.co/u0IpP07o1V,Twitter for iPhone
760239630704709634,&amp; i'm so sorry if I disappointed anyone! We will be back SOON with more!! I'll keep u updated!!,Twitter for iPhone
760239455852568578,Wow wow wow guys!!!! CRAZY amount of people on my site today. Thank u so much for the love.,Twitter for iPhone
760218980673998848,1 hour till my birthday collection is available !!!!! https://t.co/bDaiohhXCV,Twitter for iPhone
760218889842151424,RT @annya_99: Waiting for @KylieJenner 's website to reopen like... https://t.co/5e60y6p4AH,Twitter for iPhone
760181566421078020,RT @ggrandelopez: Me waiting for the birthday edition so I can buy everything 😍 @kyliecosmetics @KylieJenner https://t.co/1btVlUwRPr,Twitter for iPhone
760178895068893185,Don't worry if things sell out today! We are holding quantity so we can restock throughout the 10 days!,Twitter for iPhone
760163018059558912,Check out the BTS video of my @SinfulColors_NP anti-bullying luncheon! On my app https://t.co/3NJxGqoijW https://t.co/xZOAgNB1zD,Twitter Web Client
760124845183016960,August 1st 🤗,Twitter for iPhone
760027804016578560,RT @AdoreJenner: You looked amazing tonight! As always 😍😍 @KylieJenner https://t.co/TSbFAq4iYv,Twitter for iPhone
760025893985071104,I love my lil acne spot  https://t.co/V1bvQrCz07,Twitter for iPhone
760012716966875136,RT @maartinaxo: @KylieJenner look at us with our Kylie lip kit cakes 💋❤️ https://t.co/pPPHi3lE6B,Twitter for iPhone
760012371020554240,RT @_thevirginmari: Got business respect for @KylieJenner. There's many rich celeb kids not doin shit but she's takin advantage &amp; buildin h…,Twitter for iPhone
760012339068272640,RT @kyliesfairy: @KylieJenner thank you for always working so hard on everything and creating these dope things for us! 💕💫,Twitter for iPhone
759970790745833472,Brown https://t.co/CaSZxWlMn5,Twitter for iPhone
759928576598614017,RT @ItsJohnnyCyrus: All of @KylieJenner's new birthday edition products are infused with REAL gold! 😍 that's so dope,Twitter for iPhone
759891165659303936,RT @haleyrenee_17: It's gold! Like real gold is infused in it! Im so in love😍💕 @kyliecosmetics is seriously perfect @KylieJenner TY😍💕👑 http…,Twitter for iPhone
759891006355496960,Prices are posted on the @kyliecosmetics Instagram,Twitter for iPhone
759868912909492224,RT @briannaparsley: me watching @KylieJenner reveal her new products on her snapchat https://t.co/NWJ0DoPsHW,Twitter for iPhone
759868886472757249,RT @Queenkeyss: @KylieJenner Im way too excited for tomorrow‼️ That was literally the best surprise❤️ Love your hard work and dedication 2…,Twitter for iPhone
759865680493543424,I will be stocking in between if it sells out!  https://t.co/7Wha6bY0Ms,Twitter for iPhone
759859678599708672,See the birthday collection on my snapchat right now!! https://t.co/eKSXNTpRsn,Twitter for iPhone
759859566829940736,ARE U GUYS DYING YET ?!!!,Twitter for iPhone
759812838890233856,RT @narcoticsoulxxv: I can't stop checking my snapchat waiting for @KylieJenner 😩😩😩😩,Twitter for iPhone
759812756472156160,RT @HeatherLash40: The model for today rocked @KylieJenner lipstick in the shoot  and it stayed on all day perfectly. Might have to get me…,Twitter for iPhone
759812561998979072,RT @Nattie00NatNat: Man the anxiety of waiting for @KylieJenner 's other summer surprise is so unreal 😫😋,Twitter for iPhone
759809640808853508,"RT @danndraleeann_: Kylie is about to reveal her newest product! I might just die.. after seeing the shadows, I can't take what's next! 😭 @…",Twitter for iPhone
759806186967273472,☺️ https://t.co/9p1cH0duwU,Twitter for iPhone
759806087000313857,Ugh I get such anxiety before I show u guys something new!! @kyliecosmetics,Twitter for iPhone
759805975050067969,🙂🙂🙂🙂🙂 https://t.co/PuT3sct2cN,Twitter for iPhone
759805874147692546,RT @shannel_q: @KylieJenner is gonna keep my lips on FLEEK all day at hard summer @kyliecosmetics 👏 #lipstickpoppin,Twitter for iPhone
759805818963320832,🤔 https://t.co/p8dKONNLRZ,Twitter for iPhone
759644390839115776,Can u guess what's going to be inside the bag? @kyliecosmetics https://t.co/RvboqIyq1t,Twitter for iPhone
759640927304503296,Can't wait to show you guys the next @kyliecosmetics summer surprise tomorrow on my snapchat 😋 stay tuned.,Twitter for iPhone
759590710412652545,So surprised! Jordyn told me she was going to the doctor.. &amp; came back w penny! I had no idea.  https://t.co/DoXYssDNhN,Twitter for iPhone
759590347701825536,RT @jennersftbiebs: @KylieJenner seeing that the shipment of the Kyshadows are very fast makes me so happy and proud👏🏻❤️,Twitter for iPhone
759590105099083776,So many people say my feet are huge but I'm a size 8 😩 I feel like that's average ?,Twitter for iPhone
759589679884668928,RT @sierrabaldino: @KylieJenner 's bronze palette is to die for! BEST palette by far https://t.co/fOGzpKivYE,Twitter for iPhone
759530073783308288,RT @brendacabraI: Nice lil surprise when I got home today 😎 @KylieJenner https://t.co/04UN3Vi2Hu,Twitter for iPhone
759529546869673984,RT @rachelmirsaidi: I've tried so many different matte lipsticks but @KylieJenner definitely has the best! Thank you 😍🙌 https://t.co/QQq2Dr…,Twitter for iPhone
759290171455975424,@ForeverKhadijah @kyliecosmetics thank u ❤️,Twitter for iPhone
759217384477556738,Having the crew come in tomorrow to ship out more boxes! @kyliecosmetics,Twitter for iPhone
759184201820217344,"RT @Jaclynhill: My first impressions on the Kyshadow Palette is now live!
https://t.co/FOOEeSGkkA",Twitter for iPhone
759141958702989313,"Check my app to see the mascara I can’t live without, link in bio https://t.co/OYfpNEEFAU",Buffer
759113113627074561,RT @_ks22: @KylieJenner YESSS!! I was successfully able to order a #KyShadow 😍👏🏼 all sold out!! Congrats king so proud of you,Twitter for iPhone
759112819287613440,I will keep you updated on when the Bronze Palette will be back in stock ❤️,Twitter for iPhone
759112512209956868,It amazes me every time! Thank you guys. CAN'T wait to see everyone's looks.,Twitter for iPhone
759112334610534401,Can't f**king believe we sold out of my kyshadows in 1 min &amp; 38 seconds today!!!,Twitter for iPhone
758910957259075584,Thanks!  https://t.co/NlIQyhb8bO,Twitter for iPhone
758837424495525888,Thanks baby!  https://t.co/ns1HhcsqtL,Twitter for iPhone
758832277140885505,"RT @maartinaxo: @KylieJenner I received my 4 new glosses, Kristen and Maliboo yesterday and Ginger shipped last night and KyShadow shipped…",Twitter for iPhone
758832129220370434,Ur so cute! Thanks!! https://t.co/J2B39yUvqc,Twitter for iPhone
758769399255830528,"In celebration of my @Allure_magazine cover, on newsstands now, I’m restocking my KYSHADOW palette tomorrow at 12pm PST.",Twitter for iPhone
758477286836363264,RT @stephanderson7: Just made @KylieJenner sliders and holy shit. BEST BURGERS I've ever had!!!! I didn't even put anything on them bc the…,Twitter for iPhone
758424063421276160,"Left to Right still available: Maliboo, Exposed, Ginger, Dolce. https://t.co/bDaiohhXCV https://t.co/V2urUoazWF",Twitter for iPhone
758423768247078913,"Yesterday I also stocked up Kristen, Maliboo, &amp; Ginger. Kristen sold out but Maliboo and Ginger are still available 🤗",Twitter for iPhone
758421774639869952,RT @koalubear: Wau Kristen shipped out just yesterday and arrived today!! Thanks @KylieJenner 😘 https://t.co/jbKNGBuKqi,Twitter for iPhone
758386536115306496,"My face + your face in a new #KylieFaceSwap on my app, link in bio https://t.co/P7KIo3ilF3",Buffer
758090540017516544,Friday !  https://t.co/pcgsCkgI2S,Twitter for iPhone
758083870143111169,RT @champagnexmamii: I can't believe I got one 😇 @KylieJenner @kyliecosmetics https://t.co/cZGLY3dVD7,Twitter for iPhone
758083342667395074,RT @briipluimers: Can't wait for my KyShadowKit 🎉🎉 @kyliecosmetics @KylieJenner https://t.co/OaJHn7r35c,Twitter for iPhone
758066279617925120,Dats on the menu  https://t.co/E5dn1fEbUm,Twitter for iPhone
758066158356410368,Also MARYJO is still available in honor of my MJs bday,Twitter for iPhone
758065929297072129,https://t.co/bDaiohhXCV,Twitter for iPhone
758065895998496768,"Maliboo, Ginger, &amp; my new glosses are still available ❤️",Twitter for iPhone
758065765702447104,Can't believe I sold them ALL out in under a minute. Thank you &amp; we will be back this Friday w more Kyshadows,Twitter for iPhone
758065609561165824,Shout out to them FOR REAL !! 🙏🏻🙏🏻I appreciate my team so much,Twitter for iPhone
758065528560766976,Omg I just heard all the ladies who worked so hard to physically make all my palettes were crying when they sold out 😢 so cute,Twitter for iPhone
757962474389856256,Okay limiting to 1 per person... Just this ONCE so more people can get a chance,Twitter for iPhone
757962268260786176,Aw thanks ☺️ https://t.co/JjBUggh50M,Twitter for iPhone
757955822689267712,Should I set the limit to 1 eyeshadow palette per person today on the website?,Twitter for iPhone
757761425016098817,Thank you so much 💋💋💋💋 I got you ;)  https://t.co/vqUTn2tD6V,Twitter for iPhone
757748958152183808,My kits are 29$ !,Twitter for iPhone
757748796763713538,For those wondering .. The Bronze Palette is $42,Twitter for iPhone
757744836342460416,RT @strikingrande: I'm crying rn bc I'm looking through Kylie old posts and snapchats and seeing how beautiful the Bronze palette is 😭😍 @Ky…,Twitter for iPhone
757712366628773888,Sorry for the excessive snapchats today guys!,Twitter for iPhone
757695435603447808,Yep everything :)  https://t.co/BYgSnjaSpU,Twitter for iPhone
757694151886409729,RT @melxjenners: nobody can say that @KylieJenner doesn't care about her business. she does this for her fans and it's so humbling to see u…,Twitter for iPhone
757679293933559808,RT @BadBitchBranded: On a more professional note... how beautiful is @KylieJenner eyeshadow palette #Winning https://t.co/XYtQrEAGmq,Twitter for iPhone
757641025590431744,No ... EVERYDAY  https://t.co/r5VWCF4VVS,Twitter for iPhone
757640958733234176,RT @maartinaxo: @KylieJenner I AM READY 🎉 https://t.co/w91jNcWzVV,Twitter for iPhone
757640703958593536,Who remembers my snapchat makeup tutorial and how I never mentioned what eyeshadows I was using ;),Twitter for iPhone
757640595829501952,My #KyShadow palette launches tomorrow @ 3pm! https://t.co/mLDcCfBTir,Twitter for iPhone
757639980583792640,RT @hollydontcare: @KylieJenner dedication for her cosmetic line is so intense! she never fails to impress her #kings! KYSHADOW COMING TOMO…,Twitter for iPhone
757637994614366208,lmao I love you thank u for always supporting me ❤️ https://t.co/GXuqOqktFf,Twitter for iPhone
757628809549971456,RT @fryingpan_ncl: OMG YAS A KYSHADOW KIT! So very proud of @KylieJenner 😻😻 and that tutorial with Ariel🔥 already obsessed https://t.co/M6p…,Twitter for iPhone
757628792378568704,RT @jennnyy_21: i have to get @KylieJenner eye shadow palette ! 😩😭😍,Twitter for iPhone
757628271399841792,RT @QtBullock: No one can say anything about @KylieJenner she is really out here doing things. This eyeshadow pallet looks 🔥,Twitter for iPhone
757623011696443392,RT @kyllizlle: @KylieJenner KYSHADOW https://t.co/Mx1YHOEYwk,Twitter for iPhone
757622982571241472,RT @KardashftJenner: I neeeeeed this #KyShadow palette!! It looks incredible 😍 so proud of you @KylieJenner,Twitter for iPhone
757622079403413504,"RT @maartinaxo: @KylieJenner @kyliecosmetics OMG ITS AMAZING!! THE COLOURS, THE PACKAGING, THE EVERYTHING!! https://t.co/4MSDNa8VqE",Twitter for iPhone
757622065914490880,RT @KARDASHlANWEST: @KylieJenner congrats on another achievement!! I am so proud of you https://t.co/FTja2idesi,Twitter for iPhone
757621099202949120,OMG lol  https://t.co/jgvYtJIuXx,Twitter for iPhone
757491117080256512,I can't wait for this one,Twitter for iPhone
757491107571773440,Tomorrow morning @ 10am on https://t.co/1IlSWWMkh9 a Kylie Cosmetics surprise will be revealed 😋 https://t.co/pvKrnnIF63,Twitter for iPhone
757371448172253184,"RT @hjay14: Excuse me while I ooooh and ahhhh 

#kandk4pacsun 
@KylieJenner @KendallJenner 

👏🏼🙌🏼😍☀️ https://t.co/DNY6CAnivN",Twitter for iPhone
757365326946242560,our #kandk4pacsun Golden Child collection is here! Get it at @PacSun: https://t.co/MTLSB6tcIm https://t.co/BzDZWh6bIi,Twitter for iPhone
757344246286299136,Just want to take a moment to thank the firefighters and their efforts to contain the #SandFire. You guys are true heroes 💙,Twitter for iPhone
756763397727723521,Lol yes it is 💋💋💋 summer collection is here to stay!  https://t.co/CEejKTdwL0,Twitter for iPhone
756625203862441985,#summersurprises @kyliecosmetics https://t.co/XXaGNm83Gr,Twitter for iPhone
756610358572441600,"I want to show off my talented fans! Details on my app, link in bio https://t.co/534wAe98Y9",Buffer
756608093857849345,Kristen Maliboo &amp; Ginger still available!!!!! Only a little left. https://t.co/bDaiohhXCV,Twitter for iPhone
756539015956869120,have to make sure my favorite looks always make it into the #KendallKylieGame https://t.co/TxEZ5Z8ICo,Twitter for iPhone
756439232021798916,RT @_DreamHouse_: look at my little collection @KylieJenner ❤️ https://t.co/9ZN4roba2R,Twitter for iPhone
756439043521388544,RT @kayloveskimk: So excited for Ginger release tomorrow!!! 😍🎉 @KylieJenner https://t.co/OntBZhyanm,Twitter for iPhone
756438538346897408,"RT @KhloefromMARS: Finally bought it. 😍 Thank you @KylieJenner , they are wonderful 💋
FR. https://t.co/m3zlVk2lNT",Twitter for iPhone
756349264742141952,my ginger lip kit is launching tomorrow &amp; I'll be restocking Maliboo &amp; Kristen at 2:30 pm pst 🤗,Twitter for iPhone
756348976056586240,I can't wait for you guys to get your hands on Ginger tomorrow 😩😩😩 I wear it everyday https://t.co/CB6sbrYMiP,Twitter for iPhone
756209849562722304,"Shop my @NakedWardrobe matching top and skirt on my app, link in bio https://t.co/sUcsKMcrn5",Buffer
755887920242843649,Wow Kristen &amp; Maliboo sold out in 8 minutes! Thank you! Be back on Friday with GINGER 😍 glosses are still in stock,Twitter for iPhone
755886747515432960,Kristen &amp; Maliboo available and all the new glosses restocked!!!,Twitter for iPhone
755886526169350144,we are live!!! https://t.co/bDaiohhXCV,Twitter for iPhone
755886327149633536,Search Kristen if you can't find it on https://t.co/bDaiohhXCV !!,Twitter for iPhone
755875443337728000,"Read about one my fave lunch spots on my app, link in bio https://t.co/KdrdeYJpF0",Buffer
755642101858172929,I love the neck  https://t.co/LVeQtIeI6X,Twitter for iPhone
755125824156737536,"OMG we’re doing the biggest @kyliecosmetics contest EVER on my app, link in bio https://t.co/JMhHmu0gy7",Buffer
754167967487696896,Kristen. My middle name and my moms name 👄 https://t.co/7WSlcYlKwn,Twitter for iPhone
754134249729462272,Yay happy you received ur glosses @Jaclynhill 💋,Twitter for iPhone
754111138602680320,I'm so so happy you guys love my new lip kit summer colors!!! https://t.co/5tJB04Y72W,Twitter for iPhone
754051702798503936,"My fave bodysuits for summer in all new #TheNeeeeed on my app, link in bio https://t.co/ByDmdxywjj",Buffer
753699152115097600,so happy I'm nominated! RT to vote for me :) #ChoiceSnapchatter #teenchoice @kyliejenner 😘 love you guys!! https://t.co/VLHqxDzZny,Twitter for iPhone
753656857961570304,Some big surprises coming soon for my loyal subscribers … details on my app! https://t.co/GW6iGY61zg,Buffer
753377217019715584,NOT legitimate!!! https://t.co/5JxDoxSlPL,Twitter for iPhone
753312546879397888,"Only way to get new @Puma Fierce colors is on my app, link in bio https://t.co/3OlZtY6lJN",Buffer
753260157543383040,"RT @Allure_magazine: Our August cover star @KylieJenner on her new normal, Lip Kits and why she’s not a crier: https://t.co/WbTLJSItpQ http…",Twitter for iPhone
752938831247093760,RT @KendallandKylie: our handbags are finally here! 👜😍 now available exclusively for pre-order at @saks https://t.co/vctpRrPvkL #KKfall16 h…,Twitter Web Client
752580901524107265,"See how my Lip Kits look on different skin tones, video on my app…https://t.co/AyQWJhDEjk https://t.co/l6OVneXWi0",Buffer
752408344808132609,Hehe so happy you guys liked my mini makeup tutorial on snapchat. I'll do them more often!!,Twitter for iPhone
752112591904788481,RT @karengalleg0s: @KylieJenner I can't believe there is still more lipsticks in stock 😍,Twitter for iPhone
751902983583969280,Yes three new mattes!  https://t.co/PEleEWyXQC,Twitter for iPhone
751902500819656704,So cute !!!  https://t.co/Z4kbxsj21c,Twitter for iPhone
751902124171157504,RT @Imkylaa: Yay surprised my sister with her first Kylie lip kit cause she kept using all of mine! #earlybdaygift @kyliejenner 😍 https://t…,Twitter for iPhone
751901870344450048,RT @deuxX2: @KylieJenner @kyliecosmetics I was simply blown away. I haven't experienced anything like this b4! BRA-FUCKING-VO👏🏽 https://t.c…,Twitter for iPhone
751894040296067072,RT @erinn_delanee: Just received my Kylie Lip Kits!! Came very fast!😍😍 #TrueBrownK #Reign @KylieJenner @kyliecosmetics https://t.co/UXSKteI…,Twitter for iPhone
751739106565107713,RT @melxjenners: @KylieJenner goals https://t.co/xnd3zEmLUB,Twitter for iPhone
751738521682010112,My Instagrams insights says most of my followers are from London 💕,Twitter for iPhone
751738199047753728,RT @donnanic: @KylieJenner kylie cosmetic #FANTASTIC  4 day delivery to UK and fabulous product a very happy daughter thanks,Twitter for iPhone
751564973508141056,So if your are running low on a lip liner or matte lip you can now restock! 😋,Twitter for iPhone
751564876019929089,Dolce and True Brown are now being sold separately right now on https://t.co/bDaiohhXCV,Twitter for iPhone
751532444709326849,Lol yes 🙏🏻🙏🏻🙏🏻 thank you  https://t.co/sP4p6mj1Eu,Twitter for iPhone
751484385170485248,"My latest #KylieGlam video is all about how I do my brows! Watch now on my app, link in bio https://t.co/ERrgrPHH4N https://t.co/w57d15IqOZ",Buffer
751463520865169409,RT @KimKardashian: BLACK LIVES MATTER https://t.co/4Jn8VOPVBU,Twitter for iPhone
751111085768474624,Clothes + shoes to match my black Dead of Knight #LipKit shade on my app https://t.co/RZWJGT6LQI,Buffer
750804495995510784,😢😢😢😢 https://t.co/XK9cbfvyUS,Twitter for iPhone
